user_id,event_type,mode,department,past_user_attendance_rate,days_before_registration,reminder_sent,day_of_week,is_weekend,attended
2548,Summit,Offline,Operations,0.7,40,0,Friday,0,0
2549,Workshop,Offline,Marketing,0.59,38,1,Friday,0,1
2550,Meetup,Offline,Finance,0.55,54,0,Monday,0,0
2551,Meetup,Online,Operations,0.44,19,1,Thursday,0,1
2552,Meetup,Hybrid,Marketing,0.35,49,1,Sunday,1,0
2553,Summit,Hybrid,Marketing,0.51,27,0,Wednesday,0,0
2554,Sports,Hybrid,Engineering,0.69,50,1,Sunday,1,1
2555,Conference,Offline,Marketing,0.74,52,1,Friday,0,1
2556,Summit,Offline,Leadership,0.97,15,1,Friday,0,1
2557,Workshop,Offline,Design,0.79,11,0,Friday,0,1
2558,Seminar,Online,Sales,0.35,53,1,Saturday,1,1
2559,Sports,Hybrid,Engineering,0.28,52,1,Monday,0,1
2560,Training,Hybrid,Engineering,0.45,32,0,Friday,0,0
2561,Cultural,Hybrid,Sales,0.79,31,1,Monday,0,1
2562,Seminar,Online,Operations,0.39,4,0,Friday,0,0
2563,Conference,Online,Design,0.86,45,0,Tuesday,0,1
2564,Seminar,Online,Operations,0.52,52,0,Monday,0,0
2565,Training,Online,Operations,0.86,41,0,Tuesday,0,1
2566,Cultural,Hybrid,Sales,0.65,57,0,Wednesday,0,1
2567,Meetup,Offline,Engineering,0.33,48,1,Friday,0,0
2568,Webinar,Hybrid,Design,0.61,36,1,Tuesday,0,0
2569,Cultural,Online,Marketing,0.88,23,1,Thursday,0,1
2570,Summit,Offline,Operations,0.42,22,0,Monday,0,0
2571,Conference,Offline,Sales,0.24,16,0,Sunday,1,0
2572,Sports,Hybrid,HR,0.41,55,1,Friday,0,1
2573,Cultural,Online,Operations,0.58,20,1,Saturday,1,1
2574,Cultural,Online,Design,0.64,47,1,Saturday,1,1
2575,Seminar,Offline,Sales,0.28,8,0,Saturday,1,0
2576,Sports,Hybrid,Marketing,0.73,54,0,Tuesday,0,1
2577,Conference,Offline,Leadership,0.58,6,1,Thursday,0,1
2578,Summit,Offline,Operations,0.61,16,1,Sunday,1,1
2579,Seminar,Offline,Operations,0.13,2,1,Saturday,1,0
2580,Webinar,Online,Operations,0.18,12,1,Sunday,1,0
2581,Training,Offline,HR,0.69,26,0,Tuesday,0,1
2582,Sports,Online,Operations,0.93,50,1,Monday,0,1
2583,Training,Hybrid,Design,0.19,32,1,Wednesday,0,0
2584,Conference,Offline,Operations,0.4,34,1,Tuesday,0,0
2585,Meetup,Hybrid,Engineering,0.46,15,0,Tuesday,0,1
2586,Training,Hybrid,Engineering,0.68,8,0,Saturday,1,0
2587,Seminar,Hybrid,Leadership,0.2,37,1,Friday,0,1
2588,Meetup,Offline,Engineering,0.3,10,0,Monday,0,1
2589,Cultural,Hybrid,Leadership,0.14,9,0,Sunday,1,0
2590,Conference,Offline,Leadership,0.89,27,0,Wednesday,0,1
2591,Summit,Offline,Leadership,0.68,9,0,Sunday,1,1
2592,Webinar,Offline,Marketing,0.87,17,1,Sunday,1,1
2593,Summit,Hybrid,Marketing,0.72,29,0,Wednesday,0,1
2594,Conference,Online,Finance,0.44,41,1,Sunday,1,1
2595,Seminar,Hybrid,Engineering,0.16,36,0,Thursday,0,0
2596,Training,Online,Leadership,0.77,53,0,Monday,0,0
2597,Conference,Offline,Leadership,0.91,22,0,Friday,0,1
2598,Conference,Hybrid,Sales,0.66,21,1,Thursday,0,1
2599,Cultural,Online,Engineering,0.66,31,0,Tuesday,0,0
2600,Conference,Offline,Design,0.89,23,1,Sunday,1,1
2601,Seminar,Offline,HR,0.77,36,0,Saturday,1,1
2602,Conference,Offline,Design,0.79,4,0,Friday,0,0
2603,Seminar,Hybrid,Leadership,0.76,43,1,Saturday,1,1
2604,Webinar,Hybrid,Engineering,0.76,29,1,Friday,0,1
2605,Webinar,Hybrid,Leadership,0.24,0,1,Monday,0,1
2606,Webinar,Hybrid,Design,0.97,33,1,Saturday,1,1
2607,Training,Online,Finance,0.71,2,1,Tuesday,0,1
2608,Sports,Offline,Finance,0.89,27,1,Friday,0,0
2609,Conference,Hybrid,Finance,0.18,47,0,Saturday,1,0
2610,Seminar,Online,Sales,0.11,57,1,Thursday,0,1
2611,Cultural,Online,Operations,0.9,36,0,Friday,0,1
2612,Conference,Offline,Finance,0.85,42,0,Sunday,1,1
2613,Workshop,Online,HR,0.85,4,1,Thursday,0,1
2614,Workshop,Offline,Engineering,0.76,22,1,Wednesday,0,0
2615,Summit,Hybrid,Sales,0.65,41,0,Sunday,1,0
2616,Conference,Offline,Design,0.97,59,1,Monday,0,1
2617,Seminar,Online,Engineering,0.24,29,0,Wednesday,0,0
2618,Seminar,Online,Leadership,0.7,29,1,Wednesday,0,1
2619,Conference,Hybrid,Leadership,0.28,33,0,Saturday,1,1
2620,Conference,Hybrid,Finance,0.84,48,0,Sunday,1,1
2621,Workshop,Hybrid,Design,0.98,50,0,Monday,0,1
2622,Training,Online,Finance,0.71,38,1,Wednesday,0,0
2623,Training,Online,Sales,0.49,40,0,Saturday,1,1
2624,Meetup,Hybrid,Engineering,0.24,15,1,Monday,0,1
2625,Cultural,Hybrid,Marketing,0.98,35,0,Monday,0,1
2626,Workshop,Online,Marketing,0.44,29,0,Wednesday,0,0
2627,Webinar,Hybrid,Sales,0.4,52,1,Friday,0,0
2628,Conference,Offline,Operations,0.27,48,1,Wednesday,0,0
2629,Sports,Online,Operations,0.28,15,1,Thursday,0,0
2630,Meetup,Online,Leadership,0.88,40,1,Monday,0,1
2631,Conference,Hybrid,Operations,0.78,43,1,Sunday,1,1
2632,Seminar,Hybrid,HR,0.3,41,0,Thursday,0,0
2633,Cultural,Offline,Operations,0.41,37,1,Thursday,0,1
2634,Workshop,Offline,Sales,0.73,19,1,Saturday,1,1
2635,Webinar,Hybrid,Sales,0.86,47,1,Thursday,0,1
2636,Seminar,Online,Leadership,0.64,29,1,Saturday,1,0
2637,Cultural,Hybrid,Finance,0.18,47,0,Sunday,1,0
2638,Meetup,Online,Leadership,0.19,0,0,Monday,0,0
2639,Workshop,Hybrid,Marketing,0.76,39,0,Thursday,0,0
2640,Meetup,Offline,Engineering,0.27,3,1,Tuesday,0,0
2641,Cultural,Offline,Engineering,0.58,49,1,Saturday,1,1
2642,Webinar,Hybrid,Sales,0.29,47,1,Thursday,0,0
2643,Seminar,Online,Sales,0.74,8,1,Sunday,1,1
2644,Workshop,Online,Engineering,0.55,29,1,Saturday,1,1
2645,Webinar,Hybrid,HR,0.72,5,1,Tuesday,0,1
2646,Meetup,Hybrid,Finance,0.36,55,1,Wednesday,0,0
2647,Summit,Online,Leadership,0.21,38,0,Wednesday,0,0
2648,Conference,Hybrid,Design,0.43,25,1,Thursday,0,0
2649,Workshop,Offline,Sales,0.95,43,1,Thursday,0,1
2650,Webinar,Online,HR,0.49,42,1,Saturday,1,1
2651,Meetup,Offline,Engineering,0.13,28,0,Wednesday,0,0
2652,Training,Hybrid,Marketing,0.57,39,0,Friday,0,1
2653,Seminar,Offline,Finance,0.58,16,1,Friday,0,0
2654,Meetup,Online,Marketing,0.11,37,1,Wednesday,0,0
2655,Webinar,Online,Engineering,0.38,9,0,Monday,0,1
2656,Sports,Offline,Sales,0.71,46,1,Friday,0,1
2657,Webinar,Online,HR,0.61,56,0,Tuesday,0,0
2658,Webinar,Online,HR,0.64,0,0,Sunday,1,0
2659,Meetup,Offline,HR,0.16,56,1,Wednesday,0,0
2660,Webinar,Offline,Design,0.73,25,0,Wednesday,0,0
2661,Webinar,Online,Leadership,0.36,49,1,Tuesday,0,0
2662,Summit,Hybrid,HR,0.82,47,1,Sunday,1,0
2663,Training,Offline,Finance,0.95,16,1,Monday,0,1
2664,Workshop,Hybrid,Finance,0.95,19,1,Wednesday,0,1
2665,Workshop,Online,Design,0.65,41,0,Saturday,1,1
2666,Cultural,Online,Engineering,0.16,52,1,Wednesday,0,1
2667,Meetup,Offline,Engineering,0.6,47,1,Friday,0,0
2668,Workshop,Offline,Engineering,0.17,9,1,Sunday,1,0
2669,Meetup,Online,Operations,0.69,38,0,Friday,0,1
2670,Meetup,Offline,Leadership,0.65,51,0,Wednesday,0,1
2671,Training,Online,Operations,0.85,38,1,Saturday,1,1
2672,Seminar,Offline,Leadership,0.63,29,1,Thursday,0,1
2673,Seminar,Offline,HR,0.41,16,0,Sunday,1,0
2674,Training,Hybrid,Engineering,0.64,40,0,Tuesday,0,1
2675,Summit,Online,HR,0.71,26,0,Tuesday,0,1
2676,Workshop,Offline,Operations,0.36,35,0,Tuesday,0,0
2677,Conference,Online,HR,0.45,19,1,Friday,0,1
2678,Seminar,Online,Leadership,0.27,18,0,Tuesday,0,0
2679,Seminar,Hybrid,Marketing,0.52,2,1,Tuesday,0,1
2680,Workshop,Online,Finance,0.23,8,1,Thursday,0,0
2681,Cultural,Hybrid,Operations,0.75,16,1,Sunday,1,1
2682,Seminar,Online,Marketing,0.5,47,1,Tuesday,0,1
2683,Workshop,Offline,Leadership,0.97,35,1,Thursday,0,1
2684,Conference,Online,Design,0.31,45,0,Thursday,0,0
2685,Training,Offline,Operations,0.54,24,1,Saturday,1,0
2686,Seminar,Offline,Sales,0.34,44,0,Monday,0,0
2687,Summit,Hybrid,Operations,0.87,2,1,Tuesday,0,1
2688,Workshop,Hybrid,Marketing,0.99,25,1,Monday,0,1
2689,Training,Online,Finance,0.72,54,0,Thursday,0,1
2690,Webinar,Online,Engineering,0.21,6,0,Tuesday,0,0
2691,Conference,Offline,Operations,0.32,59,0,Tuesday,0,1
2692,Webinar,Online,Leadership,0.82,12,1,Monday,0,1
2693,Conference,Offline,Sales,0.71,39,1,Wednesday,0,1
2694,Workshop,Hybrid,Leadership,0.92,52,1,Sunday,1,1
2695,Conference,Online,Operations,0.97,9,1,Tuesday,0,1
2696,Sports,Hybrid,Leadership,0.65,17,1,Friday,0,1
2697,Conference,Offline,Design,0.78,6,1,Thursday,0,1
2698,Meetup,Hybrid,Engineering,0.52,49,0,Wednesday,0,1
2699,Meetup,Offline,Engineering,0.71,45,0,Monday,0,0
2700,Conference,Offline,Marketing,0.97,16,1,Sunday,1,1
2701,Summit,Hybrid,Operations,0.41,47,0,Saturday,1,1
2702,Seminar,Offline,Sales,0.38,4,1,Thursday,0,0
2703,Workshop,Offline,Leadership,0.71,53,0,Tuesday,0,1
2704,Seminar,Hybrid,Engineering,0.36,10,1,Sunday,1,0
2705,Seminar,Hybrid,Operations,0.44,54,0,Wednesday,0,0
2706,Summit,Hybrid,Design,0.6,47,0,Sunday,1,1
2707,Meetup,Hybrid,Marketing,0.23,16,1,Saturday,1,0
2708,Webinar,Offline,Finance,0.2,21,1,Thursday,0,0
2709,Seminar,Offline,Engineering,0.77,2,0,Sunday,1,1
2710,Conference,Online,Leadership,0.54,9,0,Wednesday,0,1
2711,Seminar,Offline,Engineering,0.76,19,1,Wednesday,0,1
2712,Seminar,Online,Design,0.42,50,1,Thursday,0,1
2713,Meetup,Hybrid,Leadership,0.27,14,1,Sunday,1,1
2714,Training,Hybrid,Sales,0.61,23,1,Saturday,1,0
2715,Meetup,Hybrid,Design,0.91,43,0,Wednesday,0,1
2716,Meetup,Hybrid,Marketing,0.16,1,1,Tuesday,0,1
2717,Seminar,Online,HR,0.85,8,0,Wednesday,0,1
2718,Workshop,Offline,Leadership,0.56,25,1,Wednesday,0,1
2719,Summit,Online,Operations,0.83,15,1,Saturday,1,1
2720,Summit,Hybrid,Finance,0.94,5,1,Saturday,1,1
2721,Summit,Offline,Design,0.98,1,0,Friday,0,1
2722,Seminar,Hybrid,Leadership,0.72,12,1,Wednesday,0,1
2723,Workshop,Offline,Engineering,0.19,5,0,Friday,0,0
2724,Training,Hybrid,Design,0.36,28,0,Saturday,1,0
2725,Training,Hybrid,Marketing,0.7,15,1,Saturday,1,1
2726,Workshop,Online,Marketing,0.66,2,1,Thursday,0,1
2727,Seminar,Hybrid,Engineering,0.54,32,1,Sunday,1,0
2728,Cultural,Offline,Operations,0.19,33,1,Friday,0,1
2729,Cultural,Hybrid,Finance,0.19,1,0,Thursday,0,0
2730,Seminar,Offline,Marketing,0.9,18,1,Thursday,0,1
2731,Summit,Offline,Finance,0.36,45,0,Sunday,1,1
2732,Sports,Online,Marketing,0.12,5,0,Saturday,1,0
2733,Conference,Online,Engineering,0.17,52,1,Wednesday,0,0
2734,Sports,Online,Leadership,0.67,16,1,Tuesday,0,1
2735,Cultural,Hybrid,Engineering,0.46,7,0,Tuesday,0,1
2736,Workshop,Online,Finance,0.72,59,0,Thursday,0,1
2737,Cultural,Online,HR,0.84,10,0,Monday,0,1
2738,Training,Offline,Design,0.62,36,1,Thursday,0,1
2739,Summit,Offline,Operations,0.29,31,1,Saturday,1,0
2740,Webinar,Offline,Design,0.32,58,1,Monday,0,0
2741,Seminar,Online,Finance,0.57,9,0,Sunday,1,1
2742,Meetup,Online,Finance,0.19,16,0,Saturday,1,0
2743,Meetup,Offline,HR,0.49,35,1,Tuesday,0,1
2744,Conference,Online,Sales,0.95,27,0,Wednesday,0,1
2745,Sports,Online,Leadership,0.86,27,0,Friday,0,1
2746,Meetup,Offline,HR,0.57,33,0,Wednesday,0,0
2747,Workshop,Online,Finance,0.21,54,1,Wednesday,0,0
2748,Webinar,Offline,Operations,0.57,17,1,Wednesday,0,1
2749,Training,Hybrid,Design,0.79,56,0,Monday,0,1
2750,Cultural,Online,Leadership,0.41,11,1,Tuesday,0,1
2751,Training,Offline,Finance,0.35,16,0,Tuesday,0,1
2752,Webinar,Online,Marketing,0.36,26,1,Sunday,1,1
2753,Summit,Offline,Finance,0.88,30,1,Monday,0,1
2754,Webinar,Offline,Engineering,0.93,42,0,Friday,0,1
2755,Seminar,Hybrid,Sales,0.93,43,0,Saturday,1,1
2756,Summit,Hybrid,HR,0.88,40,0,Friday,0,1
2757,Training,Offline,Marketing,0.59,46,1,Thursday,0,0
2758,Seminar,Hybrid,Finance,0.92,32,0,Thursday,0,1
2759,Meetup,Offline,Operations,0.68,9,1,Tuesday,0,1
2760,Meetup,Online,Operations,0.81,46,0,Sunday,1,1
2761,Summit,Offline,Sales,0.87,36,1,Saturday,1,1
2762,Training,Offline,Marketing,0.66,22,1,Tuesday,0,0
2763,Sports,Online,Marketing,0.31,16,0,Friday,0,0
2764,Workshop,Online,Operations,0.88,42,0,Monday,0,1
2765,Seminar,Online,Design,0.11,55,0,Thursday,0,0
2766,Cultural,Online,Design,0.82,13,1,Monday,0,1
2767,Training,Offline,Leadership,0.98,57,1,Sunday,1,1
2768,Conference,Offline,Finance,0.13,11,0,Saturday,1,1
2769,Workshop,Hybrid,Operations,0.29,58,0,Sunday,1,0
2770,Webinar,Offline,Operations,0.67,31,1,Tuesday,0,1
2771,Conference,Online,Finance,0.75,32,0,Tuesday,0,1
2772,Cultural,Online,Marketing,0.72,30,1,Sunday,1,1
2773,Sports,Online,Finance,0.17,23,0,Friday,0,0
2774,Cultural,Offline,HR,0.33,52,0,Monday,0,1
2775,Seminar,Offline,Design,0.72,14,0,Sunday,1,1
2776,Summit,Hybrid,Leadership,0.17,7,0,Friday,0,1
2777,Seminar,Online,Design,0.31,14,0,Sunday,1,0
2778,Training,Offline,Leadership,0.59,39,1,Sunday,1,0
2779,Summit,Offline,Marketing,0.84,38,1,Wednesday,0,0
2780,Seminar,Online,Engineering,0.3,40,1,Friday,0,0
2781,Seminar,Online,Leadership,0.84,26,1,Tuesday,0,1
2782,Workshop,Offline,Engineering,0.64,56,1,Saturday,1,0
2783,Sports,Online,Leadership,0.84,21,1,Tuesday,0,1
2784,Sports,Hybrid,Leadership,0.32,33,1,Monday,0,1
2785,Seminar,Offline,Sales,0.71,0,0,Thursday,0,1
2786,Meetup,Hybrid,Design,0.52,23,1,Tuesday,0,1
2787,Training,Offline,Finance,0.61,34,1,Wednesday,0,1
2788,Meetup,Hybrid,Leadership,0.9,16,1,Monday,0,1
2789,Seminar,Hybrid,HR,0.94,34,1,Saturday,1,1
2790,Webinar,Offline,HR,0.24,50,0,Saturday,1,1
2791,Summit,Offline,Finance,0.75,26,1,Friday,0,1
2792,Workshop,Offline,Design,0.71,43,0,Monday,0,0
2793,Workshop,Offline,Marketing,0.4,16,0,Friday,0,1
2794,Sports,Hybrid,Operations,0.77,2,0,Thursday,0,1
2795,Meetup,Online,Finance,0.56,53,0,Saturday,1,1
2796,Training,Online,Design,0.47,35,1,Sunday,1,1
2797,Webinar,Online,Finance,0.62,5,1,Monday,0,1
2798,Webinar,Online,Design,0.56,35,0,Tuesday,0,0
2799,Cultural,Online,Finance,0.32,44,1,Tuesday,0,1
2800,Seminar,Offline,Finance,0.15,41,1,Sunday,1,0
2801,Training,Hybrid,Design,0.58,16,0,Thursday,0,1
2802,Seminar,Online,Finance,0.9,23,1,Monday,0,1
2803,Workshop,Online,Design,0.14,51,0,Sunday,1,0
2804,Cultural,Hybrid,HR,0.42,50,1,Monday,0,0
2805,Summit,Online,Finance,0.88,5,0,Wednesday,0,1
2806,Webinar,Online,Design,0.99,49,1,Thursday,0,1
2807,Webinar,Offline,Engineering,0.83,60,0,Friday,0,1
2808,Workshop,Online,Design,0.51,60,1,Saturday,1,1
2809,Webinar,Offline,Sales,0.21,57,0,Thursday,0,0
2810,Summit,Online,Marketing,0.68,14,1,Wednesday,0,1
2811,Cultural,Hybrid,Finance,0.86,40,1,Tuesday,0,1
2812,Training,Hybrid,Leadership,0.41,22,1,Saturday,1,0
2813,Training,Hybrid,Marketing,0.38,0,0,Sunday,1,1
2814,Sports,Hybrid,Finance,0.14,56,0,Monday,0,0
2815,Conference,Hybrid,HR,0.54,10,1,Thursday,0,1
2816,Sports,Online,Engineering,0.61,21,0,Friday,0,1
2817,Summit,Online,Finance,0.46,58,1,Tuesday,0,0
2818,Cultural,Hybrid,Operations,0.32,5,1,Tuesday,0,0
2819,Cultural,Offline,HR,0.49,39,1,Thursday,0,0
2820,Cultural,Offline,Sales,0.17,9,0,Sunday,1,1
2821,Workshop,Online,Finance,0.65,38,1,Friday,0,0
2822,Conference,Online,Sales,0.95,17,0,Tuesday,0,1
2823,Training,Offline,Sales,0.19,48,0,Wednesday,0,0
2824,Training,Hybrid,Sales,0.59,18,1,Wednesday,0,0
2825,Seminar,Hybrid,Marketing,0.74,10,0,Saturday,1,0
2826,Cultural,Online,Finance,0.59,18,1,Wednesday,0,1
2827,Webinar,Hybrid,HR,0.96,20,0,Friday,0,1
2828,Training,Offline,Leadership,0.17,43,1,Monday,0,0
2829,Conference,Offline,Marketing,0.24,12,1,Wednesday,0,0
2830,Seminar,Hybrid,Sales,0.43,46,0,Monday,0,1
2831,Workshop,Online,Leadership,0.49,32,0,Sunday,1,0
2832,Seminar,Offline,Sales,0.81,52,0,Thursday,0,1
2833,Cultural,Online,Engineering,0.83,0,0,Thursday,0,1
2834,Conference,Offline,Engineering,0.78,32,0,Wednesday,0,1
2835,Seminar,Online,Sales,0.83,44,1,Wednesday,0,1
2836,Workshop,Hybrid,Design,0.71,45,0,Thursday,0,0
2837,Webinar,Hybrid,Sales,1.0,45,0,Wednesday,0,1
2838,Seminar,Online,Engineering,0.49,14,0,Thursday,0,1
2839,Webinar,Online,Finance,0.77,57,1,Thursday,0,1
2840,Cultural,Online,Marketing,0.86,15,1,Saturday,1,1
2841,Training,Offline,Finance,0.76,49,1,Friday,0,1
2842,Training,Offline,Marketing,0.92,53,0,Thursday,0,1
2843,Conference,Offline,Operations,0.78,7,1,Thursday,0,1
2844,Seminar,Offline,Finance,0.84,18,0,Thursday,0,1
2845,Conference,Hybrid,Sales,0.79,43,1,Monday,0,0
2846,Seminar,Online,Design,0.96,12,0,Sunday,1,1
2847,Training,Hybrid,Engineering,0.75,17,1,Saturday,1,0
2848,Workshop,Offline,Finance,0.52,16,1,Friday,0,1
2849,Webinar,Hybrid,Finance,0.16,58,0,Sunday,1,1
2850,Sports,Online,Leadership,0.56,12,0,Friday,0,1
2851,Conference,Hybrid,Operations,0.42,32,0,Saturday,1,1
2852,Workshop,Online,Design,0.21,13,0,Sunday,1,0
2853,Cultural,Offline,Design,0.19,42,1,Thursday,0,0
2854,Webinar,Offline,Leadership,0.11,25,0,Monday,0,0
2855,Conference,Hybrid,Sales,0.47,20,0,Wednesday,0,0
2856,Summit,Offline,Finance,0.85,34,0,Friday,0,1
2857,Sports,Online,Finance,0.99,22,1,Saturday,1,1
2858,Webinar,Online,Engineering,0.98,4,0,Saturday,1,1
2859,Webinar,Online,HR,0.13,26,1,Sunday,1,0
2860,Workshop,Offline,Finance,0.71,24,0,Monday,0,1
2861,Seminar,Hybrid,Operations,0.81,36,1,Saturday,1,1
2862,Meetup,Hybrid,Design,0.25,27,0,Friday,0,0
2863,Seminar,Hybrid,Design,0.24,45,1,Thursday,0,1
2864,Sports,Hybrid,Operations,0.58,41,0,Sunday,1,1
2865,Meetup,Offline,Leadership,0.36,16,1,Sunday,1,0
2866,Webinar,Hybrid,Design,0.15,28,0,Tuesday,0,0
2867,Workshop,Online,Engineering,0.12,53,1,Tuesday,0,0
2868,Training,Offline,Finance,0.57,36,1,Thursday,0,0
2869,Summit,Online,Engineering,0.36,60,0,Monday,0,0
2870,Seminar,Hybrid,Design,0.51,1,1,Saturday,1,0
2871,Training,Online,Finance,0.66,32,1,Tuesday,0,0
2872,Conference,Online,Sales,0.76,58,0,Friday,0,1
2873,Seminar,Online,HR,0.73,39,1,Wednesday,0,1
2874,Conference,Hybrid,Sales,0.52,39,1,Tuesday,0,1
2875,Webinar,Hybrid,HR,0.8,36,0,Saturday,1,1
2876,Workshop,Hybrid,Engineering,0.3,0,0,Thursday,0,0
2877,Meetup,Offline,Finance,0.83,49,0,Sunday,1,1
2878,Conference,Hybrid,HR,0.36,34,0,Friday,0,0
2879,Workshop,Offline,HR,0.4,45,0,Thursday,0,0
2880,Seminar,Online,Sales,0.64,4,0,Saturday,1,1
2881,Summit,Online,Operations,0.8,2,1,Monday,0,1
2882,Cultural,Hybrid,Design,0.89,18,0,Saturday,1,1
2883,Training,Online,Marketing,0.57,55,1,Monday,0,0
2884,Workshop,Online,HR,0.31,54,1,Thursday,0,1
2885,Meetup,Online,HR,0.42,16,1,Monday,0,1
2886,Sports,Hybrid,Design,0.92,60,0,Saturday,1,1
2887,Sports,Offline,Engineering,0.27,59,0,Saturday,1,0
2888,Cultural,Offline,Operations,0.51,55,1,Sunday,1,1
2889,Webinar,Online,Marketing,0.62,58,1,Wednesday,0,1
2890,Summit,Online,Engineering,0.79,43,1,Monday,0,1
2891,Workshop,Online,Leadership,0.54,21,0,Sunday,1,1
2892,Webinar,Online,HR,0.31,14,1,Friday,0,1
2893,Conference,Offline,Marketing,0.87,59,0,Tuesday,0,1
2894,Sports,Online,HR,0.34,26,1,Sunday,1,1
2895,Webinar,Offline,Operations,0.36,19,1,Thursday,0,1
2896,Conference,Hybrid,Sales,0.95,53,1,Monday,0,1
2897,Sports,Hybrid,Design,0.64,46,0,Monday,0,1
2898,Summit,Offline,Marketing,0.63,18,0,Saturday,1,0
2899,Workshop,Online,Engineering,0.9,4,1,Thursday,0,1
2900,Cultural,Online,Leadership,0.7,33,0,Saturday,1,1
2901,Seminar,Hybrid,Operations,0.56,1,1,Saturday,1,0
2902,Seminar,Offline,Operations,0.24,39,0,Thursday,0,0
2903,Seminar,Online,Leadership,0.59,23,0,Sunday,1,0
2904,Workshop,Offline,HR,0.42,51,0,Thursday,0,1
2905,Webinar,Hybrid,Leadership,0.29,32,0,Tuesday,0,1
2906,Webinar,Online,Operations,0.19,51,1,Wednesday,0,1
2907,Webinar,Online,Marketing,0.51,40,1,Thursday,0,1
2908,Workshop,Hybrid,Operations,0.88,32,0,Saturday,1,1
2909,Cultural,Online,Leadership,0.92,31,0,Friday,0,1
2910,Summit,Offline,Sales,0.54,12,0,Sunday,1,1
2911,Summit,Online,Operations,0.51,37,1,Wednesday,0,0
2912,Sports,Hybrid,Leadership,0.82,11,1,Tuesday,0,1
2913,Cultural,Offline,Operations,0.81,16,0,Friday,0,1
2914,Training,Online,Sales,0.87,28,1,Thursday,0,1
2915,Training,Hybrid,Finance,0.15,22,0,Tuesday,0,0
2916,Training,Offline,Leadership,0.37,43,1,Monday,0,0
2917,Meetup,Online,Operations,0.41,43,0,Sunday,1,1
2918,Workshop,Online,Design,0.53,14,0,Saturday,1,1
2919,Seminar,Offline,Design,0.22,43,0,Sunday,1,0
2920,Training,Offline,Finance,0.21,48,0,Saturday,1,0
2921,Meetup,Offline,HR,0.84,55,1,Monday,0,0
2922,Meetup,Hybrid,Marketing,0.46,10,1,Friday,0,1
2923,Cultural,Hybrid,Engineering,0.69,19,1,Wednesday,0,1
2924,Cultural,Hybrid,Design,0.71,4,1,Monday,0,1
2925,Meetup,Hybrid,HR,0.83,51,1,Tuesday,0,1
2926,Training,Offline,Engineering,0.58,38,0,Thursday,0,0
2927,Summit,Hybrid,Design,0.14,12,1,Wednesday,0,1
2928,Webinar,Offline,Design,0.68,39,1,Friday,0,1
2929,Meetup,Hybrid,Finance,0.16,59,0,Monday,0,0
2930,Webinar,Hybrid,Sales,0.49,2,0,Wednesday,0,0
2931,Training,Hybrid,Design,0.73,13,0,Saturday,1,1
2932,Cultural,Hybrid,Design,0.42,43,1,Friday,0,0
2933,Webinar,Hybrid,Finance,0.29,25,0,Thursday,0,1
2934,Sports,Hybrid,Engineering,0.61,6,0,Tuesday,0,1
2935,Summit,Offline,Finance,0.54,18,1,Friday,0,0
2936,Sports,Online,Engineering,0.7,11,1,Sunday,1,1
2937,Seminar,Online,Operations,0.99,36,0,Sunday,1,1
2938,Conference,Online,Marketing,0.91,30,1,Friday,0,1
2939,Summit,Hybrid,Marketing,0.78,51,0,Sunday,1,0
2940,Workshop,Hybrid,Leadership,0.97,38,0,Sunday,1,1
2941,Sports,Hybrid,Design,0.73,8,0,Thursday,0,1
2942,Meetup,Hybrid,Marketing,0.12,40,1,Monday,0,0
2943,Workshop,Hybrid,Design,0.75,8,1,Friday,0,1
2944,Conference,Online,Leadership,0.35,36,0,Monday,0,1
2945,Meetup,Online,Finance,0.71,44,1,Monday,0,1
2946,Conference,Online,HR,0.97,29,0,Sunday,1,1
2947,Workshop,Hybrid,Design,0.88,19,1,Thursday,0,1
2948,Sports,Online,Operations,0.12,7,1,Wednesday,0,1
2949,Conference,Online,Operations,0.77,49,0,Sunday,1,0
2950,Workshop,Offline,Marketing,0.53,46,0,Thursday,0,1
2951,Summit,Hybrid,Engineering,0.87,24,1,Saturday,1,1
2952,Meetup,Online,Marketing,0.64,43,0,Wednesday,0,0
2953,Training,Online,Marketing,0.64,13,1,Wednesday,0,1
2954,Webinar,Offline,Leadership,0.14,60,0,Monday,0,1
2955,Workshop,Online,Finance,0.47,41,1,Saturday,1,1
2956,Cultural,Offline,Operations,0.18,35,1,Sunday,1,0
2957,Workshop,Online,HR,0.49,39,1,Friday,0,1
2958,Training,Online,Sales,0.69,36,0,Saturday,1,0
2959,Seminar,Offline,Design,0.94,59,1,Friday,0,1
2960,Meetup,Online,HR,0.97,33,1,Saturday,1,1
2961,Cultural,Online,HR,0.2,25,0,Saturday,1,1
2962,Summit,Offline,Marketing,0.11,8,0,Tuesday,0,0
2963,Seminar,Hybrid,Leadership,0.12,38,0,Thursday,0,0
2964,Summit,Hybrid,Marketing,0.23,60,1,Saturday,1,0
2965,Cultural,Offline,Design,0.3,23,0,Thursday,0,0
2966,Webinar,Online,Design,0.42,8,1,Tuesday,0,0
2967,Sports,Online,Engineering,0.51,21,1,Friday,0,1
2968,Seminar,Online,Marketing,0.43,40,0,Thursday,0,1
2969,Workshop,Offline,Operations,0.25,32,1,Wednesday,0,0
2970,Conference,Offline,Operations,0.85,45,1,Sunday,1,1
