event_id,event_name,event_type,mode,department,registrations,event_date,day_of_week,is_weekend,duration_hours,speaker_rating,reminder_sent,past_attendance_rate,weather,ticket_price,location_capacity,actual_attendance
9055,Event_9055,Summit,Online,Design,177,2022-05-26,Thursday,0,2.2,2.4,0,0.6,Snowy,0,242,110
9056,Event_9056,Cultural,Offline,Finance,29,2023-10-14,Saturday,1,7.5,1.1,0,0.66,Rainy,0,210,23
9057,Event_9057,Meetup,Offline,Design,560,2022-10-28,Friday,0,3.9,4.9,0,0.82,Cloudy,92.83,758,490
9058,Event_9058,Conference,Online,Leadership,188,2022-09-16,Friday,0,1.1,3.3,1,0.56,Cloudy,155.36,377,115
9059,Event_9059,Sports,Online,Finance,161,2022-03-24,Thursday,0,2.5,4.4,1,0.65,Stormy,132.26,135,140
9060,Event_9060,Conference,Offline,Leadership,471,2022-09-03,Saturday,1,0.6,4.8,1,0.68,Rainy,158.98,76,76
9061,Event_9061,Training,Hybrid,Marketing,549,2023-02-05,Sunday,1,1.9,1.5,1,0.44,Rainy,187.01,521,269
9062,Event_9062,Workshop,Online,Leadership,397,2023-02-01,Wednesday,0,1.5,3.4,0,0.57,Stormy,0,188,221
9063,Event_9063,Seminar,Online,Marketing,254,2023-03-15,Wednesday,0,0.9,2.9,1,0.73,Cloudy,0,164,196
9064,Event_9064,Sports,Hybrid,HR,355,2022-07-20,Wednesday,0,2.5,4.6,0,0.4,Clear,0,449,211
9065,Event_9065,Meetup,Offline,Operations,485,2022-06-02,Thursday,0,6.6,1.6,0,0.98,Snowy,0,443,445
9066,Event_9066,Seminar,Offline,HR,372,2023-08-07,Monday,0,4.7,3.0,1,0.3,Snowy,94.91,701,130
9067,Event_9067,Summit,Online,HR,146,2023-12-19,Tuesday,0,3.8,2.2,1,0.48,Clear,108.0,53,77
9068,Event_9068,Conference,Offline,Sales,572,2023-09-08,Friday,0,8.0,2.1,0,0.37,Stormy,193.36,324,207
9069,Event_9069,Sports,Hybrid,Operations,530,2023-01-15,Sunday,1,4.4,3.6,1,0.46,Stormy,131.91,51,404
9070,Event_9070,Summit,Offline,Sales,465,2022-04-24,Sunday,1,6.3,3.9,0,0.4,Snowy,0,395,235
9071,Event_9071,Webinar,Hybrid,Marketing,573,2023-11-11,Saturday,1,6.6,2.8,0,0.86,Clear,0,321,545
9072,Event_9072,Conference,Offline,Engineering,497,2024-03-11,Monday,0,3.7,4.7,0,0.46,Snowy,0,103,106
9073,Event_9073,Meetup,Offline,Leadership,58,2023-04-15,Saturday,1,0.7,4.1,1,0.69,Cloudy,24.51,364,56
9074,Event_9074,Meetup,Hybrid,Leadership,383,2023-08-01,Tuesday,0,5.8,4.3,1,0.44,Rainy,0,459,164
9075,Event_9075,Seminar,Hybrid,Operations,355,2022-12-16,Friday,0,5.5,4.4,0,0.35,Rainy,0,687,103
9076,Event_9076,Cultural,Offline,Marketing,96,2023-03-10,Friday,0,1.5,3.5,0,0.76,Stormy,20.67,386,82
9077,Event_9077,Cultural,Online,HR,224,2024-03-12,Tuesday,0,1.6,3.7,0,0.81,Snowy,0,135,207
9078,Event_9078,Sports,Offline,Design,316,2024-02-10,Saturday,1,2.4,3.5,0,0.31,Snowy,24.39,98,93
9079,Event_9079,Meetup,Hybrid,Design,349,2023-05-23,Tuesday,0,4.5,3.5,1,0.62,Snowy,0,364,228
9080,Event_9080,Sports,Online,Marketing,35,2022-07-02,Saturday,1,3.3,3.6,0,0.68,Cloudy,0,327,31
9081,Event_9081,Sports,Online,Leadership,379,2023-10-22,Sunday,1,7.3,2.3,1,0.87,Clear,0,93,364
9082,Event_9082,Workshop,Hybrid,Design,97,2023-05-09,Tuesday,0,0.8,5.0,1,0.97,Snowy,6.02,333,92
9083,Event_9083,Summit,Offline,Operations,589,2022-01-21,Friday,0,6.5,3.3,1,0.93,Cloudy,0,97,95
9084,Event_9084,Webinar,Hybrid,Operations,62,2023-04-22,Saturday,1,5.6,2.2,0,0.35,Stormy,154.85,187,33
9085,Event_9085,Workshop,Online,HR,299,2023-03-09,Thursday,0,2.7,2.5,1,0.99,Stormy,163.56,681,289
9086,Event_9086,Conference,Hybrid,Finance,85,2023-09-15,Friday,0,0.8,1.6,0,0.37,Clear,28.17,315,27
9087,Event_9087,Webinar,Offline,Marketing,451,2023-04-25,Tuesday,0,1.5,2.7,1,0.63,Cloudy,173.84,800,356
9088,Event_9088,Sports,Hybrid,Sales,151,2022-10-25,Tuesday,0,7.3,1.9,1,0.87,Clear,188.85,771,148
9089,Event_9089,Workshop,Offline,Sales,258,2023-10-26,Thursday,0,4.3,4.8,0,0.7,Stormy,188.89,275,196
9090,Event_9090,Sports,Hybrid,Sales,212,2022-06-25,Saturday,1,3.8,2.9,1,0.86,Snowy,93.09,89,202
9091,Event_9091,Conference,Hybrid,Sales,425,2023-12-16,Saturday,1,1.4,4.6,0,0.66,Clear,0,728,343
9092,Event_9092,Sports,Offline,Sales,152,2023-05-12,Friday,0,7.7,2.4,0,0.84,Stormy,0,665,146
9093,Event_9093,Meetup,Hybrid,Engineering,358,2023-06-04,Sunday,1,0.8,3.2,1,0.34,Snowy,154.88,639,171
9094,Event_9094,Workshop,Hybrid,Operations,559,2023-07-22,Saturday,1,2.1,4.9,1,0.43,Rainy,0,506,298
9095,Event_9095,Training,Online,Marketing,35,2023-06-28,Wednesday,0,1.9,1.4,0,0.93,Rainy,0,725,32
9096,Event_9096,Conference,Online,Engineering,564,2023-09-23,Saturday,1,6.3,2.9,0,0.87,Clear,0,635,531
9097,Event_9097,Summit,Online,Marketing,158,2023-02-02,Thursday,0,4.7,2.8,1,0.47,Rainy,0,203,68
9098,Event_9098,Conference,Hybrid,Design,372,2023-06-03,Saturday,1,1.8,1.3,0,0.8,Snowy,0,629,334
9099,Event_9099,Workshop,Hybrid,Finance,145,2023-08-11,Friday,0,6.6,3.5,1,0.75,Clear,156.08,150,121
9100,Event_9100,Training,Hybrid,Leadership,529,2023-06-11,Sunday,1,1.1,3.9,1,0.56,Stormy,0,244,377
9101,Event_9101,Training,Online,Leadership,40,2024-05-06,Monday,0,0.5,3.8,0,0.66,Stormy,145.53,370,30
9102,Event_9102,Seminar,Hybrid,Sales,33,2022-09-14,Wednesday,0,3.6,4.6,1,0.45,Cloudy,18.08,342,21
9103,Event_9103,Sports,Hybrid,Engineering,502,2024-01-26,Friday,0,1.9,1.1,1,0.88,Stormy,149.16,94,481
9104,Event_9104,Meetup,Offline,Finance,213,2024-04-25,Thursday,0,6.6,3.6,1,0.96,Snowy,0,600,207
9105,Event_9105,Summit,Hybrid,Engineering,594,2022-04-17,Sunday,1,1.4,4.0,0,0.66,Clear,92.04,68,446
9106,Event_9106,Sports,Offline,Finance,550,2022-12-24,Saturday,1,1.3,3.6,0,0.62,Rainy,21.46,474,425
9107,Event_9107,Summit,Hybrid,Sales,320,2024-02-27,Tuesday,0,1.5,4.8,0,0.47,Stormy,0,84,162
9108,Event_9108,Meetup,Online,Operations,193,2022-01-08,Saturday,1,7.0,3.0,0,0.7,Cloudy,82.04,483,150
9109,Event_9109,Summit,Online,Marketing,239,2022-01-12,Wednesday,0,2.5,4.0,0,0.5,Stormy,190.98,480,118
9110,Event_9110,Summit,Hybrid,Design,120,2024-03-10,Sunday,1,0.6,2.3,0,0.42,Snowy,0,516,59
9111,Event_9111,Sports,Hybrid,Engineering,353,2023-04-10,Monday,0,6.4,3.9,1,0.54,Cloudy,0,305,264
9112,Event_9112,Webinar,Offline,Finance,429,2023-09-13,Wednesday,0,5.9,1.2,1,0.65,Snowy,50.37,411,347
9113,Event_9113,Conference,Hybrid,Finance,290,2022-01-14,Friday,0,5.8,4.2,0,0.81,Snowy,0,181,245
9114,Event_9114,Training,Hybrid,HR,438,2022-02-11,Friday,0,6.9,2.6,1,0.52,Clear,84.71,219,244
9115,Event_9115,Webinar,Offline,Design,571,2023-10-18,Wednesday,0,2.6,4.3,1,0.48,Snowy,144.42,690,389
9116,Event_9116,Conference,Offline,Engineering,396,2023-04-25,Tuesday,0,6.8,4.6,0,0.53,Stormy,52.35,382,228
9117,Event_9117,Cultural,Online,HR,339,2023-02-19,Sunday,1,1.2,4.2,1,0.62,Stormy,106.67,517,319
9118,Event_9118,Conference,Hybrid,HR,50,2022-08-05,Friday,0,1.4,3.2,0,0.43,Rainy,153.86,585,21
9119,Event_9119,Workshop,Online,Sales,76,2024-06-02,Sunday,1,6.8,3.3,0,0.8,Cloudy,0,397,67
9120,Event_9120,Seminar,Hybrid,Design,326,2023-10-17,Tuesday,0,5.6,2.1,1,0.92,Snowy,132.18,715,314
9121,Event_9121,Summit,Hybrid,Marketing,323,2022-07-06,Wednesday,0,3.0,2.3,0,0.51,Clear,115.27,387,160
9122,Event_9122,Seminar,Offline,Marketing,472,2024-03-21,Thursday,0,6.2,2.2,1,0.53,Stormy,27.85,275,268
9123,Event_9123,Workshop,Hybrid,Operations,193,2024-03-20,Wednesday,0,8.0,3.2,1,1.0,Cloudy,0,499,179
9124,Event_9124,Training,Online,Leadership,406,2022-09-08,Thursday,0,5.8,2.5,1,0.32,Stormy,0,322,150
9125,Event_9125,Conference,Hybrid,Sales,277,2024-04-26,Friday,0,4.0,4.3,1,0.59,Rainy,179.49,234,164
9126,Event_9126,Cultural,Hybrid,HR,210,2022-06-19,Sunday,1,4.5,3.7,1,0.67,Cloudy,168.28,622,201
9127,Event_9127,Conference,Online,Design,497,2023-01-01,Sunday,1,5.3,3.1,0,0.97,Cloudy,163.43,721,472
9128,Event_9128,Conference,Offline,Design,384,2023-09-04,Monday,0,6.2,4.6,1,0.99,Clear,11.35,392,362
9129,Event_9129,Cultural,Offline,Leadership,28,2022-10-30,Sunday,1,7.8,2.9,0,0.8,Rainy,0.4,167,31
9130,Event_9130,Meetup,Online,Marketing,309,2022-12-08,Thursday,0,7.5,4.2,0,0.74,Clear,128.67,202,249
9131,Event_9131,Conference,Offline,Engineering,551,2024-03-30,Saturday,1,3.5,4.8,1,0.96,Cloudy,0,154,152
9132,Event_9132,Workshop,Online,Engineering,487,2022-03-21,Monday,0,6.1,3.4,0,0.35,Snowy,0,389,171
9133,Event_9133,Cultural,Offline,Sales,359,2023-11-13,Monday,0,1.5,3.3,0,0.7,Clear,13.9,546,309
9134,Event_9134,Sports,Offline,Finance,535,2022-10-12,Wednesday,0,1.1,3.3,1,0.87,Snowy,0,477,475
9135,Event_9135,Webinar,Hybrid,Leadership,252,2024-04-20,Saturday,1,2.1,1.9,1,0.73,Clear,0,83,241
9136,Event_9136,Workshop,Online,Leadership,174,2023-10-06,Friday,0,3.6,2.5,0,0.72,Clear,0,170,121
9137,Event_9137,Conference,Offline,Finance,230,2023-04-19,Wednesday,0,5.1,4.4,1,0.4,Clear,50.16,306,118
9138,Event_9138,Sports,Hybrid,HR,490,2023-11-02,Thursday,0,7.8,2.8,1,0.88,Stormy,136.12,394,468
9139,Event_9139,Seminar,Online,Design,215,2024-04-18,Thursday,0,7.4,4.7,1,0.39,Snowy,90.7,676,108
9140,Event_9140,Seminar,Hybrid,Sales,595,2023-07-09,Sunday,1,1.2,3.4,1,0.57,Cloudy,19.83,113,429
9141,Event_9141,Training,Offline,Operations,76,2022-05-11,Wednesday,0,1.5,2.6,1,0.85,Stormy,113.85,100,70
9142,Event_9142,Workshop,Offline,Finance,432,2023-09-09,Saturday,1,2.7,2.9,0,0.36,Rainy,0,489,153
9143,Event_9143,Cultural,Offline,HR,489,2023-05-12,Friday,0,2.7,2.4,1,0.6,Stormy,44.28,718,396
9144,Event_9144,Summit,Online,Marketing,544,2022-08-20,Saturday,1,3.1,5.0,0,0.82,Stormy,15.25,733,512
9145,Event_9145,Summit,Online,HR,425,2023-03-02,Thursday,0,4.4,3.1,0,0.73,Rainy,0,445,266
9146,Event_9146,Seminar,Hybrid,HR,196,2022-02-13,Sunday,1,7.0,2.5,0,0.9,Rainy,99.63,398,180
9147,Event_9147,Meetup,Online,Operations,247,2023-07-31,Monday,0,6.9,3.6,1,0.84,Rainy,67.42,44,196
9148,Event_9148,Workshop,Online,Design,263,2023-07-30,Sunday,1,4.8,2.1,1,0.7,Rainy,23.23,695,192
9149,Event_9149,Seminar,Offline,Sales,492,2023-12-11,Monday,0,1.5,4.8,1,0.37,Stormy,0,569,228
9150,Event_9150,Seminar,Offline,Operations,237,2022-06-18,Saturday,1,5.8,4.4,0,0.58,Clear,0,221,168
9151,Event_9151,Training,Offline,Engineering,475,2023-02-12,Sunday,1,2.7,2.6,1,0.39,Cloudy,61.11,335,259
9152,Event_9152,Meetup,Offline,Design,216,2022-01-23,Sunday,1,4.6,3.0,0,0.77,Clear,0,110,109
9153,Event_9153,Seminar,Hybrid,Sales,262,2022-09-28,Wednesday,0,6.5,3.7,0,0.79,Rainy,0,765,176
9154,Event_9154,Conference,Online,HR,291,2022-09-14,Wednesday,0,1.2,4.4,0,0.4,Cloudy,52.34,742,130
9155,Event_9155,Sports,Offline,Sales,236,2023-05-12,Friday,0,4.9,2.9,1,0.44,Cloudy,0,585,154
9156,Event_9156,Training,Online,Finance,427,2024-05-02,Thursday,0,3.9,3.9,0,0.36,Cloudy,0,31,156
9157,Event_9157,Workshop,Offline,Finance,176,2023-02-15,Wednesday,0,4.8,2.4,0,0.88,Stormy,138.05,556,153
9158,Event_9158,Summit,Hybrid,Leadership,258,2023-03-29,Wednesday,0,6.1,2.7,0,0.59,Stormy,150.5,346,150
9159,Event_9159,Sports,Hybrid,Operations,278,2024-02-18,Sunday,1,4.0,1.0,0,0.8,Clear,74.43,726,261
9160,Event_9160,Training,Offline,Sales,178,2023-02-08,Wednesday,0,2.2,4.4,0,0.92,Stormy,0,241,170
9161,Event_9161,Conference,Online,Design,580,2024-05-27,Monday,0,0.9,2.8,1,0.47,Cloudy,0,150,304
9162,Event_9162,Meetup,Online,Sales,173,2023-04-12,Wednesday,0,3.1,1.0,1,0.76,Stormy,161.91,46,139
9163,Event_9163,Meetup,Online,Leadership,432,2022-01-06,Thursday,0,7.7,2.0,0,0.76,Snowy,157.73,586,329
9164,Event_9164,Webinar,Hybrid,Operations,364,2023-10-29,Sunday,1,3.6,4.8,0,0.97,Rainy,170.53,657,343
9165,Event_9165,Conference,Offline,Marketing,553,2023-01-29,Sunday,1,1.2,1.1,1,0.94,Snowy,92.44,550,520
9166,Event_9166,Training,Online,Finance,588,2024-02-12,Monday,0,2.2,1.3,0,0.72,Snowy,47.27,302,428
9167,Event_9167,Sports,Hybrid,Marketing,336,2022-08-24,Wednesday,0,4.8,1.6,1,0.65,Rainy,167.46,252,255
9168,Event_9168,Seminar,Hybrid,Finance,313,2022-11-05,Saturday,1,7.7,3.5,0,0.48,Rainy,52.36,447,147
9169,Event_9169,Summit,Hybrid,Design,400,2024-03-20,Wednesday,0,4.0,2.1,0,0.63,Cloudy,0,346,251
9170,Event_9170,Conference,Online,Engineering,173,2024-04-30,Tuesday,0,0.7,4.9,1,0.72,Cloudy,179.08,348,137
9171,Event_9171,Conference,Offline,Leadership,283,2022-08-20,Saturday,1,1.9,1.2,0,0.39,Clear,156.18,774,139
9172,Event_9172,Training,Online,Sales,176,2022-03-08,Tuesday,0,1.2,1.7,0,0.5,Cloudy,61.21,766,84
9173,Event_9173,Meetup,Hybrid,Marketing,483,2022-04-25,Monday,0,4.2,1.7,0,0.47,Stormy,0,659,231
9174,Event_9174,Seminar,Hybrid,Operations,225,2023-01-13,Friday,0,7.5,3.2,1,0.96,Stormy,153.58,46,211
9175,Event_9175,Summit,Offline,Finance,137,2024-01-29,Monday,0,7.9,4.7,1,0.39,Stormy,16.61,708,63
9176,Event_9176,Summit,Online,Design,136,2024-04-13,Saturday,1,1.3,1.3,0,0.4,Cloudy,0,236,64
9177,Event_9177,Summit,Hybrid,Operations,142,2023-11-24,Friday,0,1.4,1.8,1,0.37,Rainy,0,168,47
9178,Event_9178,Summit,Hybrid,Operations,136,2023-02-06,Monday,0,6.3,1.8,0,0.34,Snowy,115.48,342,45
9179,Event_9179,Summit,Online,Operations,465,2022-12-01,Thursday,0,1.9,3.8,0,0.66,Cloudy,133.07,381,305
9180,Event_9180,Conference,Hybrid,Leadership,299,2024-04-15,Monday,0,2.3,2.2,1,0.98,Stormy,0,694,279
9181,Event_9181,Conference,Offline,Marketing,208,2022-03-13,Sunday,1,0.7,4.8,0,0.48,Stormy,15.25,795,134
9182,Event_9182,Seminar,Hybrid,Sales,566,2023-03-01,Wednesday,0,5.4,4.8,1,0.41,Clear,178.81,767,292
9183,Event_9183,Conference,Online,Design,351,2024-02-05,Monday,0,7.4,3.0,0,0.72,Clear,76.04,474,251
9184,Event_9184,Cultural,Online,Leadership,300,2022-08-19,Friday,0,1.3,2.9,0,0.44,Rainy,196.38,800,143
9185,Event_9185,Webinar,Online,Marketing,58,2024-05-28,Tuesday,0,3.5,2.6,1,0.97,Rainy,124.28,782,57
9186,Event_9186,Sports,Hybrid,Leadership,375,2023-04-13,Thursday,0,1.9,2.5,1,0.84,Clear,0,40,355
9187,Event_9187,Sports,Offline,Marketing,459,2023-11-23,Thursday,0,6.8,2.9,0,1.0,Cloudy,48.38,170,169
9188,Event_9188,Cultural,Online,Leadership,153,2022-05-03,Tuesday,0,0.8,3.1,1,0.68,Clear,100.14,434,129
9189,Event_9189,Workshop,Offline,Operations,389,2022-02-04,Friday,0,1.2,3.8,1,0.95,Cloudy,0,350,348
9190,Event_9190,Workshop,Hybrid,Sales,330,2023-06-07,Wednesday,0,3.3,4.5,1,0.77,Stormy,81.1,279,286
9191,Event_9191,Workshop,Offline,HR,129,2023-09-09,Saturday,1,1.1,4.1,1,0.79,Cloudy,189.65,35,30
9192,Event_9192,Cultural,Offline,Leadership,187,2023-02-09,Thursday,0,2.4,3.4,1,0.38,Snowy,141.88,250,109
9193,Event_9193,Seminar,Offline,Marketing,174,2022-03-15,Tuesday,0,2.3,2.9,1,0.56,Clear,168.94,235,103
9194,Event_9194,Seminar,Offline,Operations,311,2022-03-17,Thursday,0,3.5,4.4,0,0.42,Clear,141.45,712,147
9195,Event_9195,Workshop,Online,Operations,123,2023-11-29,Wednesday,0,1.1,4.5,1,0.75,Rainy,187.78,441,94
9196,Event_9196,Workshop,Online,Design,96,2022-10-29,Saturday,1,0.8,1.2,1,0.92,Stormy,158.18,374,93
9197,Event_9197,Meetup,Online,Design,485,2024-01-07,Sunday,1,5.4,2.3,0,0.75,Snowy,56.82,190,413
9198,Event_9198,Seminar,Online,Design,447,2022-11-02,Wednesday,0,0.5,3.4,1,0.95,Clear,0,209,424
9199,Event_9199,Summit,Hybrid,Sales,179,2022-01-04,Tuesday,0,1.2,1.1,0,0.72,Rainy,0,645,111
9200,Event_9200,Sports,Offline,Operations,176,2023-09-21,Thursday,0,6.4,2.6,0,0.49,Stormy,147.33,223,116
9201,Event_9201,Sports,Offline,Finance,359,2023-05-12,Friday,0,2.6,3.3,0,0.39,Rainy,0,500,155
9202,Event_9202,Conference,Offline,Marketing,525,2023-07-28,Friday,0,5.7,4.3,0,0.55,Snowy,48.94,239,234
9203,Event_9203,Cultural,Hybrid,Engineering,34,2022-07-10,Sunday,1,6.2,2.5,1,0.93,Clear,0,663,37
9204,Event_9204,Conference,Offline,Operations,592,2023-11-26,Sunday,1,7.5,4.1,1,0.74,Snowy,0,698,556
9205,Event_9205,Training,Online,Leadership,204,2022-04-08,Friday,0,2.6,2.8,0,0.32,Stormy,0,770,66
9206,Event_9206,Webinar,Hybrid,Engineering,43,2022-01-04,Tuesday,0,7.2,2.6,1,0.48,Rainy,86.17,203,18
9207,Event_9207,Seminar,Online,Leadership,495,2023-03-10,Friday,0,6.8,4.1,0,0.33,Snowy,94.69,88,193
9208,Event_9208,Webinar,Offline,Operations,502,2022-10-09,Sunday,1,8.0,2.7,0,0.8,Cloudy,7.04,65,62
9209,Event_9209,Training,Offline,Marketing,251,2022-08-13,Saturday,1,2.0,4.0,1,0.85,Snowy,0,310,233
9210,Event_9210,Training,Hybrid,Leadership,126,2024-04-07,Sunday,1,3.1,1.5,0,0.7,Cloudy,0,109,103
9211,Event_9211,Summit,Hybrid,Design,476,2022-10-06,Thursday,0,6.9,4.4,1,0.53,Clear,62.94,673,298
9212,Event_9212,Workshop,Offline,Operations,76,2023-01-05,Thursday,0,7.0,1.3,1,0.46,Snowy,0,799,36
9213,Event_9213,Seminar,Online,Operations,300,2024-03-26,Tuesday,0,3.1,3.0,0,0.3,Stormy,60.65,418,91
9214,Event_9214,Sports,Hybrid,Engineering,327,2022-01-14,Friday,0,8.0,4.2,1,0.36,Stormy,0,445,202
9215,Event_9215,Seminar,Hybrid,Design,372,2023-06-08,Thursday,0,5.0,2.3,1,0.82,Rainy,26.72,63,283
9216,Event_9216,Webinar,Offline,Design,124,2023-08-28,Monday,0,1.3,1.7,1,0.93,Stormy,0,579,114
9217,Event_9217,Summit,Offline,Sales,69,2023-10-17,Tuesday,0,1.8,1.8,0,0.37,Clear,0,275,23
9218,Event_9218,Summit,Offline,Leadership,183,2022-06-03,Friday,0,2.2,1.8,0,0.82,Stormy,0,725,153
9219,Event_9219,Seminar,Hybrid,Sales,314,2023-08-08,Tuesday,0,2.9,1.8,1,0.58,Clear,165.39,173,201
9220,Event_9220,Workshop,Offline,Engineering,170,2024-02-27,Tuesday,0,5.7,2.1,0,0.82,Cloudy,193.95,665,139
9221,Event_9221,Seminar,Hybrid,Design,414,2023-08-11,Friday,0,4.7,4.7,1,0.67,Clear,0,306,316
9222,Event_9222,Webinar,Hybrid,Design,364,2023-05-20,Saturday,1,1.1,3.8,0,0.33,Cloudy,34.01,264,190
9223,Event_9223,Workshop,Offline,Finance,102,2024-02-12,Monday,0,7.0,3.2,0,0.58,Rainy,129.87,381,52
9224,Event_9224,Workshop,Hybrid,Sales,117,2022-09-12,Monday,0,0.8,3.1,1,0.53,Stormy,0,452,69
9225,Event_9225,Workshop,Online,Design,201,2024-04-02,Tuesday,0,0.7,4.5,1,0.58,Clear,7.36,618,139
9226,Event_9226,Sports,Offline,Leadership,263,2023-12-05,Tuesday,0,7.8,2.6,1,0.96,Stormy,0,598,251
9227,Event_9227,Cultural,Hybrid,Operations,533,2023-11-16,Thursday,0,4.4,1.2,1,0.99,Clear,87.15,305,511
9228,Event_9228,Training,Hybrid,Finance,434,2023-02-11,Saturday,1,7.2,4.2,1,0.95,Stormy,0,519,411
9229,Event_9229,Training,Online,Operations,438,2023-03-01,Wednesday,0,6.0,4.1,0,0.8,Clear,118.02,746,374
9230,Event_9230,Training,Hybrid,Sales,491,2023-10-22,Sunday,1,2.3,3.3,1,0.78,Clear,0,358,458
9231,Event_9231,Cultural,Offline,Finance,571,2022-05-07,Saturday,1,0.7,1.8,1,0.77,Snowy,194.3,774,545
9232,Event_9232,Summit,Hybrid,Marketing,39,2022-02-06,Sunday,1,3.1,2.8,1,0.97,Stormy,0,296,36
9233,Event_9233,Workshop,Online,Finance,252,2022-08-29,Monday,0,4.0,2.7,0,0.6,Snowy,26.78,172,150
9234,Event_9234,Webinar,Hybrid,Leadership,439,2022-06-15,Wednesday,0,6.6,1.9,1,0.69,Clear,179.89,105,364
9235,Event_9235,Training,Online,HR,268,2023-06-18,Sunday,1,7.6,3.1,1,0.79,Snowy,90.15,404,249
9236,Event_9236,Webinar,Offline,Engineering,321,2022-10-11,Tuesday,0,0.9,1.4,0,0.42,Stormy,65.29,530,170
9237,Event_9237,Summit,Hybrid,Marketing,295,2023-04-02,Sunday,1,3.6,4.4,1,0.86,Stormy,36.48,586,285
9238,Event_9238,Meetup,Offline,Marketing,516,2023-07-04,Tuesday,0,5.8,4.1,1,0.99,Cloudy,182.23,238,240
9239,Event_9239,Cultural,Online,Marketing,287,2022-07-14,Thursday,0,5.9,2.3,0,0.71,Rainy,53.76,376,217
9240,Event_9240,Training,Online,Operations,565,2023-02-01,Wednesday,0,2.7,5.0,0,0.49,Stormy,0,730,309
9241,Event_9241,Seminar,Hybrid,HR,243,2023-04-26,Wednesday,0,2.5,2.6,1,0.48,Snowy,63.24,741,123
9242,Event_9242,Webinar,Hybrid,HR,395,2023-08-07,Monday,0,2.8,4.3,0,0.86,Snowy,0,627,375
9243,Event_9243,Training,Hybrid,Design,375,2022-04-20,Wednesday,0,1.9,1.7,0,0.94,Rainy,144.9,128,315
9244,Event_9244,Webinar,Hybrid,Operations,212,2023-02-08,Wednesday,0,0.8,3.2,1,0.85,Snowy,0,490,200
9245,Event_9245,Workshop,Hybrid,HR,288,2023-01-26,Thursday,0,7.3,3.4,0,0.53,Stormy,15.54,178,149
9246,Event_9246,Seminar,Online,Engineering,370,2023-05-23,Tuesday,0,3.3,1.7,1,0.83,Clear,0,532,325
9247,Event_9247,Summit,Hybrid,Engineering,235,2022-07-19,Tuesday,0,3.9,2.0,0,0.65,Rainy,0,677,130
9248,Event_9248,Seminar,Hybrid,Leadership,93,2022-07-03,Sunday,1,4.3,1.1,1,0.54,Cloudy,47.63,775,66
9249,Event_9249,Seminar,Hybrid,Leadership,30,2022-07-08,Friday,0,4.0,4.6,1,0.71,Cloudy,0,265,20
9250,Event_9250,Summit,Online,Finance,387,2022-07-24,Sunday,1,5.9,4.5,1,0.48,Clear,63.98,543,267
9251,Event_9251,Seminar,Offline,Finance,72,2022-07-10,Sunday,1,3.7,4.0,1,0.87,Clear,166.89,463,67
9252,Event_9252,Workshop,Offline,Operations,274,2024-02-12,Monday,0,4.2,1.8,1,0.67,Clear,0,735,196
9253,Event_9253,Conference,Hybrid,HR,379,2022-03-13,Sunday,1,2.3,4.9,1,0.79,Snowy,179.69,586,363
9254,Event_9254,Cultural,Offline,Marketing,124,2023-09-23,Saturday,1,6.5,1.4,0,0.32,Clear,150.37,356,65
9255,Event_9255,Summit,Online,Design,97,2022-12-06,Tuesday,0,0.8,1.7,0,0.92,Snowy,0,454,85
9256,Event_9256,Meetup,Offline,Finance,546,2022-05-19,Thursday,0,1.6,1.6,1,0.62,Rainy,53.39,134,129
9257,Event_9257,Webinar,Offline,Operations,177,2022-05-15,Sunday,1,3.9,4.5,0,0.89,Rainy,0,100,104
9258,Event_9258,Seminar,Online,HR,547,2022-03-11,Friday,0,5.2,3.1,1,0.65,Clear,77.09,262,378
9259,Event_9259,Conference,Online,Engineering,116,2022-02-11,Friday,0,6.6,1.8,1,0.3,Rainy,0,412,28
9260,Event_9260,Sports,Hybrid,Operations,258,2023-12-08,Friday,0,6.5,2.1,0,0.9,Cloudy,0,661,241
9261,Event_9261,Workshop,Hybrid,Operations,418,2023-08-17,Thursday,0,5.0,2.8,0,0.99,Clear,0,294,392
9262,Event_9262,Sports,Offline,Design,497,2023-09-14,Thursday,0,5.9,1.4,1,0.67,Snowy,61.3,716,431
9263,Event_9263,Webinar,Hybrid,Engineering,241,2023-03-06,Monday,0,8.0,2.9,0,0.43,Clear,181.29,657,123
9264,Event_9264,Training,Offline,Design,32,2023-02-25,Saturday,1,5.4,1.4,1,0.97,Stormy,156.82,490,27
9265,Event_9265,Seminar,Online,Engineering,460,2023-12-03,Sunday,1,5.2,3.8,1,0.85,Rainy,106.31,608,419
9266,Event_9266,Conference,Online,Design,276,2023-03-16,Thursday,0,4.1,1.7,0,0.62,Rainy,0,59,139
9267,Event_9267,Meetup,Online,Design,561,2023-07-12,Wednesday,0,3.1,3.5,0,0.68,Cloudy,0,265,384
9268,Event_9268,Workshop,Online,Marketing,313,2022-01-27,Thursday,0,3.2,4.3,1,0.6,Clear,31.94,364,223
9269,Event_9269,Meetup,Online,Marketing,576,2023-09-15,Friday,0,5.5,3.8,0,0.98,Cloudy,102.37,773,550
9270,Event_9270,Seminar,Hybrid,Leadership,158,2022-08-03,Wednesday,0,3.6,1.5,1,0.62,Snowy,157.92,635,105
